id	name	slug	isAvailable	shortName	description	price	propertiesShort	image_url
1369704	Клавиатура Acer OKW020,  USB, черный [zl.kbdee.001]	klaviatura-acer-okw020-chernyi-slim-multimedia-led	True	Клавиатура Acer OKW020, черный	"<p>Проводная клавиатура Acer OKW020 имеет кабель длиной 150 см, а также интерфейс USB. Данная модель легкая, компактная, имеет набор необходимых функциональных клавиш. Изделие изготовлено из пластика высокой прочности, конструкция тонкая. Цвет клавиатуры черный, не маркий. Клавиши квадратные с белыми надписями, имеют мягкий, свободный ход. Руки при работе на клавиатуре не устают.</p>
<p>Легкая, функциональная клавиатура Acer OKW020 прекрасно впишется в рабочую обстановку любой комнаты, подойдет для пользователя любого возраста. Для более удобного пользования имеются 2 небольшие складные ножки.</p>
"	999	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'тонкая(slim),'}]	https://cdn.citilink.ru/OlN4qC1tGheYqa_s6igGhOvffiV5ZMOxxqubT-uHiac/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1369704_v01_b.jpg
477610	Клавиатура A4TECH Bloody B810R Battlefield,  USB, черный [b810r (battlefield)]	klaviatura-a4-bloody-b810r-battlefield-usb-chernyi	True	Клавиатура A4TECH Bloody B810R Battlefield, черный	"<p>Отличным подарком для геймеров может стать клавиатура A4 Bloody B810R Battlefield, которая была создана специально для тех, кто не вылезает из игровых сессий. У этой модели серьезный ресурс - до 100 миллионов нажатий. Скорость отклика просто поразительная в 0,2 мс. Предусмотрена функция, избавляющая от проблем, связанных со случайным касанием клавиш. То есть устройство будет реагировать только на целенаправленное нажатие.</p>
<p>К достоинствам клавиатуры A4 Bloody B810R Battlefield можно также отнести усиленный пробел. Это очень важный момент, потому что именно на данную кнопку приходится больше всего нажатий у геймеров. Причем пользователи в порыве чувств могут по ней буквально бить со всей силы. Производители учли данный момент, благодаря чему клавиатура прослужит вам дольше.</p>
"	4990	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'серый;'}, {'name': 'цвет английских букв:', 'value': 'серый;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}, {'name': 'особенности:', 'value': 'мультимедийная, для геймеров,'}]	https://cdn.citilink.ru/L2iiWBDt8549ktXYQOeM58KRmnM7go7aqrbTKxE61Ic/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/477610_v01_b.jpg
1731961	Клавиатура GMNG 945GK BW,  USB, черный [1731961]	klaviatura-oklik-gmng-945gk-bw-mehanicheskaya-chernyi-usb-multimedia-f	True	Клавиатура GMNG 945GK BW, черный		2349	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'прозрачный;'}, {'name': 'цвет английских букв:', 'value': 'прозрачный;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}, {'name': 'особенности:', 'value': 'мультимедийная, для геймеров,'}]	https://cdn.citilink.ru/C4znQHnGXpdliCwKRTYmku3K4qljcNuNbQ--KnF3rvQ/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1731961_v01_b.jpg
1369700	Клавиатура Acer OKR020,  USB, Радиоканал, черный [zl.kbdee.004]	klaviatura-acer-okr020-chernyi-slim	True	Клавиатура Acer OKR020, черный	"<p>Клавиатура ACER OKR020 имеет классический дизайн, черный цвет хорошо подходит для пространства офиса, а также подходит для домашней обстановки. Клавиатура имеет конструктивное решение со стандартным расположением всех клавиш, что способствует их быстрому запоминанию и удобной работе. Расстояние между клавишами небольшое, что позволяет плавно набирать текст, не боясь нажать 2 клавиши сразу. Кнопки невысокие и имеют хороший ход.</p>
<p>Клавиатура имеет беспроводное подключение и связывается с компьютером через радиоканал. Небольшой приемник подключается через интерфейс USB. Клавиатура ACER OKR020 оборудована 4 специальными мультимедийными клавишами. На клавишах белым цветом изображены английские буквы, русская раскладка - яркого оранжевого цвета.</p>
"	1999	[{'name': 'тип соединения:', 'value': 'беспроводная;'}, {'name': 'беспроводной интерфейс:', 'value': 'Радиоканал;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'оранжевый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'мультимедийная, тонкая(slim),'}]	https://cdn.citilink.ru/jDph9uA755IccY1hym88dCRO4A3iQ5S5nAmyJc7safY/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1369700_v01_b.jpg
1422373	Клавиатура SunWind SW-K515G,  USB, черный [1422373]	klaviatura-sunwind-sw-k515g-usb-chernyi-sw-mk103	True	Клавиатура SunWind SW-K515G, черный	"<p>Надежная полноразмерная игровая клавиатура SUNWIND SW-K515G.Помимо стандартного набора клавиш в клавиатуре предусмотрены отдельные кнопки для наиболее популярных функций. Отключаемая регулируемая подсветка и возможность переключиться в игровой режим. Надежный мембранный механизм обеспечивает негромкое срабатывание клавиш и высокий ресурс кнопок – до 10 млн кликов. Встроенный механизм анти-хостинга (предотвращение ложных срабатываний) различает до 19-ти одновременных нажатий клавиш. Дополнительный бонус клавиатуры – влагозащита, что позволит надолго продолжить срок службы клавиатуры даже при непреднамеренном попадании на нее влаги.<p>
"	1199	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'прозрачный;'}, {'name': 'цвет английских букв:', 'value': 'прозрачный;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'особенности:', 'value': 'мультимедийная, для геймеров,'}]	https://cdn.citilink.ru/SwQi_QTAZOqJSA2l2cIt4r0YqK9NuRsaa-v2RQ0Cx-0/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1422373_v01_b.jpg
1402921	Клавиатура HAMA KEY4ALL,  беспроводная, черный [r1182582]	klaviatura-hama-key4all-usb-besprovodnaya-chernyi-r1182582	True	Клавиатура HAMA KEY4ALL, черный	"<p>Беспроводная клавиатура HAMA KEY4ALL обладает низко посаженными, эргономичными клавишами. Есть клавиши мультимедиа, однако, цифровой блок отсутствует. Соединение с компьютером осуществляется через интерфейс Bluetooth.</p>
<p>Клавиатура HAMA KEY4ALL ровно стоит на столе благодаря резиновым прокладкам. При желании можно изменить ее наклон. Аккумулятор долго сохраняет энергетический ресурс, зарядка происходит при помощи сетевого кабеля от бытовой электросети. Прибор имеет классический дизайн, выполнен в черном цвете.</p>
"	969	[{'name': 'тип соединения:', 'value': 'беспроводная;'}, {'name': 'беспроводной интерфейс:', 'value': 'Bluetooth;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'мультимедийная, тонкая(slim), для ноутбуков,'}]	https://cdn.citilink.ru/0cA1gfXsLcI9-mRP03hhpdgAEfX_WXxHtT0k0aAjE28/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1402921_v01_b.jpg
1460068	Клавиатура Oklick 935G RAGNAR,  USB, c подставкой для запястий, черный [1460068]	klaviatura-oklik-935g-ragnar-mehanicheskaya-chernyi-usb-multimedia-for	True	Клавиатура Oklick 935G RAGNAR, черный	<p>Игровая механическая клавиатура с магнитным креплением защиты запястья. Игровой режим. Управление многоцветной подсветкой – режимами, интенсивностью. Точный и четкий отклик клавиш, Anti-Ghosting с неограниченным количеством нажатий. В клавиатуре предусмотрена поддержка популярных мультимедийных функций -  плеер, управление треками и громкостью, калькулятор и другие функции. Широкие складные ножки обеспечивают удобное расположение клавиатуры. </p>	2099	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'прозрачный;'}, {'name': 'цвет английских букв:', 'value': 'прозрачный;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая; подставка для запястий,'}, {'name': 'особенности:', 'value': 'мультимедийная, для геймеров,'}]	https://cdn.citilink.ru/XWlwZI3r725kE-k86PthECueD3eEYLHDHeyu0JuyX9o/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1460068_v01_b.jpg
1196549	Клавиатура Oklick 890S,  USB, Радиоканал, серый [1196549]	klaviatura-oklick-890s-seryi-usb-besprovodnaya-slim	True	Клавиатура Oklick 890S, серый	"<p>Стильная серая клавиатура OKLICK 890S может стать настоящим подарком себе или любому близкому, если он обожает долго сидеть за компьютером. Это изделие беспроводное, так что вам теперь можно не беспокоиться по поводу того, что модель выйдет из строя, если с кабелем что-то случится.</p>
<p>По своей конструкции клавиатура OKLICK 890S стандартная. То есть вам не придется перестраивать при ее покупке все на рабочем столе. Изделие великолепно уместится на подставке или же на другом месте, где вы держали прошлую клавиатуру. Сигнал удерживается надежно, особой настройки не требуется. Модель отличается стабильной работой, что является только одним из ее достоинств.</p>
"	1493	[{'name': 'тип соединения:', 'value': 'беспроводная;'}, {'name': 'беспроводной интерфейс:', 'value': 'Радиоканал;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'оранжевый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'тонкая(slim),'}]	https://cdn.citilink.ru/P1SSlQwIuXwITWskP9N_a0lwIsxINlf9SU8jHMji9YQ/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1196549_v01_b.jpg
754787	Клавиатура Oklick 840S,  USB, беспроводная, черный [754787]	klaviatura-oklick-840s-besprovodnaya-chernyi	True	Клавиатура Oklick 840S, черный	"Невероятно тонкая и стильная клавиатура OKLICK 840S порадует вас своим удобством в использовании, мобильностью и функциональностью. Ведь благодаря беспроводному интерфейсу Bluetooth она способна с легкостью присоединяться как к планшету, так и к телевизору, если вы привыкли его использовать в качестве монитора вашего компьютера. Классическая квадратная форма клавиш и невероятно тонкая конструкция будет весьма удобной и комфортной при работе с устройством. Также модель имеет собственный Li-ion аккумулятор, который позволит работать устройству до 100 часов в режиме полной автономии.
Помимо вышеперечисленных достоинств клавиатура OKLICK 840S имеет довольно большой радиус действия (10 м). А ее стильный черный корпус будет так красиво и элегантно смотреться – где бы вы ее ни использовали. 
"	989	[{'name': 'тип соединения:', 'value': 'беспроводная;'}, {'name': 'беспроводной интерфейс:', 'value': 'Bluetooth;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'тонкая(slim),'}]	https://cdn.citilink.ru/XxI_aFw8SewRdOX995f7ynA-YePmpMQBWpX7rf7eNYo/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/754787_v01_b.jpg
1010866	Клавиатура A4TECH Bloody B930,  USB, черный	klaviatura-a4-bloody-b930-usb-chernyi	True	Клавиатура A4TECH Bloody B930, черный	"<p>Для опытных и начинающих геймеров отлично подойдет клавиатура A4 B930. Защита от попадания жидкости является неоспоримым преимуществом периферийного устройства. Наличие системы стабилизации «вверх/вниз» исключает случайные нажатия, что обеспечит отсутствие ошибок и поможет геймеру стать победителем в любой игре. Технология Light Strike гарантирует скорость отклика - всего 0.2 мс.</p>

<p>Клавиатура A4 B930 оснащена подсветкой, что относится к ее преимуществам. Производитель использовал уникальную технологию LK Optic switch, что обеспечивает способность клавиш выдержать более 100 миллионов нажатий. 6 эффектов RGB-подсветки помогут каждому пользователю выбрать комфортный для себя.</p>
"	5520	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}, {'name': 'особенности:', 'value': 'для геймеров,'}]	https://cdn.citilink.ru/d_xwCvHdb4BEg7bKKkEFaBnrY64_OxCHEOY-sUujdRE/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1010866_v01_b.jpg
1391318	Клавиатура A4TECH Fstyler FK11,  USB, белый [fk11 usb (white)]	klaviatura-a4-fstyler-fk11-belyi-usb-slim	True	Клавиатура A4TECH Fstyler FK11, белый	"<p>Проводная клавиатура A4 Fstyler FK11 выполнена в тонком корпусе из прочного пластика, не подверженного механическим повреждениям, прочного и долговечного, в классическом белом цветовом решении. Для ее подключения используется кабель длиной 1.5 м с интерфейсом USB. Конструкция не предусматривает наличие цифрового блока. Буквы русского и английского алфавита представлены в традиционном расположении и нанесены с использованием темно-серого цвета, хорошо видны.</p>
<p>Клавиатура A4 Fstyler FK11 укомплектована квадратными низкопрофильными клавишами с мягким ходом и практически беззвучной работой. Предусмотрена дренажная система для отвода случайно попавшей жидкости, что обеспечивает безопасность использования. Более компактные размеры сэкономят место на рабочем столе и повысят комфортность работы.</p>
"	999	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'серый;'}, {'name': 'цвет английских букв:', 'value': 'серый;'}, {'name': 'особенности:', 'value': 'тонкая(slim),'}]	https://cdn.citilink.ru/GMFzN05lxBu-xM6P2tipIH6v07NPbPgXNtjT2WEinJE/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1391318_v01_b.jpg
1583335	Клавиатура A4TECH Bloody B800 Dual Color,  USB, розовый + белый [b800 pink]	klaviatura-a4tech-bloody-b800-dual-color-mehanicheskaya-rozovyi-belyi	True	Клавиатура A4TECH Bloody B800 Dual Color, розовый		4550	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'прозрачный;'}, {'name': 'цвет английских букв:', 'value': 'прозрачный;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}, {'name': 'особенности:', 'value': 'для геймеров,'}]	https://cdn.citilink.ru/bdcgqN8kDQjh8pdvZ7UvljWE3TA-dgH-qtJzejYdDOs/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1583335_v01_b.jpg
654570	Клавиатура Oklick 100M HW3,  USB, черный [654570]	klaviatura-oklick-100m-usb-chernyi-100m-usb	True	Клавиатура Oklick 100M HW3, черный	"Полноразмерная, простая в использовании клавиатура OKLICK 100M отлично подойдет для офисной работы и несложных домашних задач. Если вы не используете в работе мультимедийные клавиши и дополнения для Интернета, то это ваша модель. Все в ней предельно просто, качественно и надежно. Клавиши островные, с нанесенными белым цветом буквами русского и английского алфавита. Полноценный цифровой блок очень удобно использовать для ввода паролей. Он же является основным инструментом работы бухгалтеров.
Клавиатура OKLICK 100M через USB-порт подключается к ноутбуку в том случае, если стандартной компактной раскладки вам мало или она неудобна для работы. Клавиши мягкие, работают без посторонних звуков, не разбалтываются. Длина кабеля подключения позволяет взять устройство на колени и работать, как вам удобно. Клавиатура выполнена из прочного пластика и славится высококачественной сборкой."	549	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'красный;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}]	https://cdn.citilink.ru/QrGrLn2B1QeowB4xH0Ar0iMdlZJWdlo9LtwxR-tzgxk/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/654570_v04_b.jpg
632904	Клавиатура Microsoft Wired 600,  USB, черный [anb-00018]	klaviatura-microsoft-wired-600-usb-chernyi-anb-00018	False	Клавиатура Microsoft Wired 600, черный	"Если вы ищете клавиатуру, дизайн которой был бы разработан с заботой о пользователе, то клавиатура MICROSOFT Wired 600 – это как раз то, что вам нужно. Изгиб основания очень удобный, руки не устают даже при длительной работе. Размер клавиш оптимален, покрытие приятное на ощупь, не дает пальцам соскользнуть. Эргономика самих клавиш разработана таким образом, что вы попадаете при нажатии в среднюю вогнутую часть, что предохраняет от случайного нажатия соседней кнопки.
Клавиатура MICROSOFT Wired 600 оснащена дополнительными клавишами. Одна из них – это кнопка быстрого вызова калькулятора. Имеются также кнопки регулировки громкости звука аудио и запуска/паузы. Буквы русского алфавита нанесены голубым цветом, что позволяет сразу найти взглядом нужный символ, не перепутав его с английским. Прорезиненные ножки не дают устройству скользить даже по стеклянной поверхности."		[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'голубой;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'мультимедийная,'}]	https://cdn.citilink.ru/gv4tmUtkrqsLHINQVdmvGOU7iQQAXZMENCEdDAtCvyw/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/632904_v01_b.jpg
337452	Клавиатура Oklick 750G FROST WAR,  USB, черный + черный [337452]	klaviatura-oklick-750g-frost-war-usb-chernyi-chernyi-km-638	True	Клавиатура Oklick 750G FROST WAR, черный	<p>Полноразмерная темная клавиатура Oklick 750G станет достойным помощником и дома, и в офисе. Оснащенная цифровым блоком, она найдет применение в любом деле, начиная от печати текстов и заканчивая играми. Для дополнительного удобства предусмотрены несколько горячих клавиш, занявших дополнительный ряд кнопок сверху. Интуитивно понятные пиктограммы помогут быстро изучить и освоить новые возможности. Клавиатура Oklick 750G обеспечивает приятную тактильную отдачу. Каждое нажатие хорошо чувствуется, и сомнений в том, прошел сигнал или нет, не остается. Традиционное расположение кнопок ускорит привыкание к устройству. Специально для геймеров отдельным цветом выделены стандартные клавиши для передвижения, благодаря чему их можно с первого раза найти даже в темноте.</p>	499	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'мультимедийная, для геймеров,'}]	https://cdn.citilink.ru/d5bFcMlyRhsB985IXhenxQHVc87qVHwWXQDJkPusTcQ/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/337452_v04_b.jpg
1061657	Клавиатура Oklick 700G Dynasty,  USB, черный [1061657]	klaviatura-oklick-700g-dynasty-usb-chernyi	True	Клавиатура Oklick 700G Dynasty, черный	"<p>OKLICK 700G Dynasty &mdash; бюджетная геймерская клавиатура со всеми полагающимися функциями и внешним видом: яркая разноцветная подсветка, агрессивный дизайн и эргономичное расположение клавиш. Большие мультимедийные кнопки в верхнем крае клавиатуры управляют громкостью компьютера и служат для быстрого запуска программ. Каждая клавиша нажимается легко, имеет мягкий, приятный ход.</p>

<p>Прочность усилена за счет множества ребер на нижней стороне, так что клавиатура выдержит самую агрессивную игру, перенесет проигрыш и останется работоспособной. Девять дренажных отверстий спасут электронику от пролитого кофе или другой жидкости, заодно и вентиляцию обеспечат. Особо стоит отметить функцию блокировки клавиши Windows, чтобы во время сражения не выпасть на рабочий стол.&nbsp;</p>"	869	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'особенности:', 'value': 'мультимедийная, для геймеров,'}]	https://cdn.citilink.ru/kJrEFbj3elepOZliEfoodDhCgY6SUWx-y44bhUr93sU/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1061657_v01_b.jpg
1103536	Клавиатура Oklick 757G MADNESS,  USB, черный [1103536]	klaviatura-oklick-757g-madness-usb-chernyi	True	Клавиатура Oklick 757G MADNESS, черный	"<p>Клавиатура OKLICK 757G MADNESS специально разработана для геймеров. Выполнена в традиционном черном цвете. Для изготовления корпуса выбран прочный пластик. Клавиатура имеет классическую форму и удобна в использовании. Конструкцией предусмотрен цифровой блок, позволяющий участвовать в виртуальных сражениях нескольким игрокам одновременно.</p>
<p>Клавиатура OKLICK 757G MADNESS защищена от попадания влаги. При заливе жидкость выводится через специальные отверстия. Имеется светодиодная регулируемая по яркости подсветка. Она настраивается в соответствии с предпочтениями геймера. Подключение производится через USB-порт, при этом клавиатура определяется автоматически и дополнительной установки драйверов не требуется.</p>
"	599	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'особенности:', 'value': 'для геймеров,'}]	https://cdn.citilink.ru/fghK2sAkxEHrZobboJ5GU8wwaPFVoiPjE2mnZ4AH8Gc/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1103536_v01_b.jpg
1696461	Клавиатура Oklick 300S,  USB, черный [1696461]	klaviatura-oklik-300s-chernyi-usb	True	Клавиатура Oklick 300S, черный		899	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'особенности:', 'value': 'тонкая(slim),'}]	https://cdn.citilink.ru/wcItAfPJ4-AhSRP8Ky6P_95k__B0WCNWiWHC8h1tGq4/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1696461_v01_b.jpg
499575	Клавиатура Oklick 960G Dark Knight,  USB, черный [499575]	klaviatura-oklick-960g-dark-knight-usb-chernyi	True	Клавиатура Oklick 960G Dark Knight, черный	"<p>Настоящим подарком геймерам станет механическая мультимедийная клавиатура ОКЛИК 960G Dark Knight, выполненная из прочных материалов в традиционном черном цветовом решении и классической форме. Представлена в проводном формате с подключением через интерфейс USB с помощью кабеля длиной 1.5 м. Имеет механические переключатели Blue и дополнительные мультимедийные клавиши, помогающие в управлении аудио, видео и текстом.</p>
<p>Клавиатура ОКЛИК 960G Dark Knight обладает потрясающими цветовыми эффектами, для выполнения которых использовано 6 различных цветов. Цифровой блок не предусмотрен. На квадратные клавиши нанесены буквы серого цвета русского и английского алфавита. Удобная в использовании клавиатура обеспечивает комфортное участие в игре.</p>
"	1679	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'серый;'}, {'name': 'цвет английских букв:', 'value': 'серый;'}, {'name': 'конструктив:', 'value': 'механическая;'}, {'name': 'особенности:', 'value': 'мультимедийная, для геймеров,'}]	https://cdn.citilink.ru/suXGSfI_Y2RjdNtngYtGSXTBAeOqFrVw96xGI8pf85Y/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/499575_v01_b.jpg
945258	Клавиатура A4TECH Bloody Q100,  USB, черный [q100 usb]	klaviatura-a4-bloody-q100-usb-chernyi-q100-usb	True	Клавиатура A4TECH Bloody Q100, черный	"Если вам потребовались игровые аксессуары для компьютера, то отличным выбором станет клавиатура A4 Bloody Q100. Модель выполнена из черного пластика, корпус и кнопки не загрязняются со временем, на них не появляется серых следов. Она получила классическую конструкцию, максимально удобна в использовании и подойдет для любых задач. Клавиши имеют большую глубину хода, модель можно использовать для печати текста.
Клавиатура A4 Bloody Q100 позиционируется в качестве геймерского решения. Основные клавиши движения защищены красными резиновыми накладками. Пальцы не будут соскальзывать во время игры, повышается удобство использования. Накладки защищают кнопки от появления жирных следов. Клавиши более тугие, чем на обычных моделях для снижения риска случайного нажатия. Этот аксессуар принадлежит к мембранному типу, за счет этого обеспечивается водозащита."	1570	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'мультимедийная, для геймеров,'}]	https://cdn.citilink.ru/x0-BPMeHdDsT6OUZZKwFBmuU2WJHps_F1DMUpPhONk8/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/945258_v01_b.jpg
405625	Клавиатура Oklick 770G IRON FORCE,  USB, серый + черный [405625]	klaviatura-oklick-770g-iron-force-usb-seryi-chernyi-kw-1539	True	Клавиатура Oklick 770G IRON FORCE, серый	"Клавиатура Oklick 770G – компактное устройство из прочного пластика со встроенными ножками, позволяющими регулировать угол наклона по своему усмотрению. Модель располагает клавишами мультимедиа, которые служат альтернативой управлению мышью. Вместо нажатий окон в программе можно воздействовать на систему щелчками по кнопкам.  
Клавиатура Oklick 770G имеет стильный корпус и гарантирует плавную работу клавиш, которые хорошо видны даже в темноте, благодаря подсветке RGB синего, красного и зеленого цветов. Устройство легко подсоединяется к стационарному компьютеру или ноутбуку через разъем USB. Его гарантийный срок эксплуатации составляет двенадцать месяцев, а ресурс нажатий – десять миллионов."	889	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'серый;'}, {'name': 'цвет английских букв:', 'value': 'серый;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'особенности:', 'value': 'мультимедийная, для геймеров,'}]	https://cdn.citilink.ru/SPESIxGF2WETnmCa6U7VRCckt2k4O_cmH1bIRTG8l60/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/405625_v01_b.jpg
1369701	Клавиатура Acer OKW010,  USB, черный [zl.kbdee.002]	klaviatura-acer-okw010-chernyi-slim	True	Клавиатура Acer OKW010, черный	"<p>Проводная клавиатура Acer OKW010 имеет кабель длиной 145 см, а также интерфейс USB. Устройство изготовлено из прочного пластика черного цвета. Клавиатура компактная, удобная в использовании. С обеих сторон на панели предусмотрены кнопки управления мультимедиа. Клавиши квадратные, все надписи белые.</p>
<p>Конструкция клавиатуры Acer OKW010 тонкая, лаконичная. Благодаря этому клавиатура хорошо подчеркнет строгость рабочего кабинета в офисе. Школьникам также будет удобно пользоваться клавиатурой благодаря ее удобной форме.</p>
"	799	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'мультимедийная, тонкая(slim),'}]	https://cdn.citilink.ru/qyxb20mzAjBC7GHCBrcDtxbtxQVgVYxJJdBUDZZgvJ0/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1369701_v01_b.jpg
1659407	Клавиатура GMNG 945GK WB,  USB, черный [1659407]	klaviatura-oklik-gmng-945gk-wb-mehanicheskaya-chernyi-usb-multimedia-f	True	Клавиатура GMNG 945GK WB, черный		2339	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'прозрачный;'}, {'name': 'цвет английских букв:', 'value': 'прозрачный;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}, {'name': 'особенности:', 'value': 'мультимедийная, для геймеров,'}]	https://cdn.citilink.ru/lEW_y_szkrukyiDyKTArk3-hquHVjdzNjLV0fXsNYDQ/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1659407_v01_b.jpg
